state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
West Bengal,Medinipur,Kharagpur sadar,2173,Rabindra Nath Bera,AMB,837.0
West Bengal,Medinipur,Kharagpur sadar,2173,Tapas Kumar Kar,IND,479.0
West Bengal,Medinipur,Narayangarh,1845,Dilip Ghosh,BJP,97324.0
West Bengal,Medinipur,Narayangarh,1845,Biplab Bhatta,CPI,11568.0
West Bengal,Medinipur,Narayangarh,1845,Manas Ranjan Bhunia,AITC,88574.0
West Bengal,Medinipur,Narayangarh,1845,Ramkrishna Sarkar,BSP,1229.0
West Bengal,Medinipur,Narayangarh,1845,Sambhunath Chattapadhyay,INC,1924.0
West Bengal,Medinipur,Narayangarh,1845,Ashoke Sarkar,SHS,513.0
West Bengal,Medinipur,Narayangarh,1845,Tushar Jana,SUCI(C),2336.0
West Bengal,Medinipur,Narayangarh,1845,Rabindra Nath Bera,AMB,1262.0
West Bengal,Medinipur,Narayangarh,1845,Tapas Kumar Kar,IND,642.0
West Bengal,Medinipur,Kharagpur,2183,Dilip Ghosh,BJP,80210.0
West Bengal,Medinipur,Kharagpur,2183,Biplab Bhatta,CPI,10116.0
West Bengal,Medinipur,Kharagpur,2183,Manas Ranjan Bhunia,AITC,89677.0
West Bengal,Medinipur,Kharagpur,2183,Ramkrishna Sarkar,BSP,1291.0
West Bengal,Medinipur,Kharagpur,2183,Sambhunath Chattapadhyay,INC,2081.0
West Bengal,Medinipur,Kharagpur,2183,Ashoke Sarkar,SHS,550.0
West Bengal,Medinipur,Kharagpur,2183,Tushar Jana,SUCI(C),931.0
West Bengal,Medinipur,Kharagpur,2183,Rabindra Nath Bera,AMB,1444.0
West Bengal,Medinipur,Kharagpur,2183,Tapas Kumar Kar,IND,706.0
West Bengal,Medinipur,Medinipur,2796,Dilip Ghosh,BJP,110372.0
West Bengal,Medinipur,Medinipur,2796,Biplab Bhatta,CPI,9987.0
West Bengal,Medinipur,Medinipur,2796,Manas Ranjan Bhunia,AITC,93731.0
West Bengal,Medinipur,Medinipur,2796,Ramkrishna Sarkar,BSP,1178.0
West Bengal,Medinipur,Medinipur,2796,Sambhunath Chattapadhyay,INC,3920.0
West Bengal,Medinipur,Medinipur,2796,Ashoke Sarkar,SHS,531.0
West Bengal,Medinipur,Medinipur,2796,Tushar Jana,SUCI(C),755.0
West Bengal,Medinipur,Medinipur,2796,Rabindra Nath Bera,AMB,1497.0
West Bengal,Medinipur,Medinipur,2796,Tapas Kumar Kar,IND,690.0
West Bengal,Purulia,Balarampur,1740,ANANDI TUDU,BSP,1818.0
West Bengal,Purulia,Balarampur,1740,JYOTIRMAY SINGH MAHATO,BJP,100419.0
West Bengal,Purulia,Balarampur,1740,NEPAL MAHATA,INC,6709.0
West Bengal,Purulia,Balarampur,1740,BIR SINGH MAHATO,AIFB,5062.0
West Bengal,Purulia,Balarampur,1740,Dr. MRIGANKA MAHATO,AITC,64950.0
West Bengal,Purulia,Balarampur,1740,UTTAM TANTUBAY,BHMP,876.0
West Bengal,Purulia,Balarampur,1740,JAWAHARLAL MAHATO,MPOI,383.0
West Bengal,Purulia,Balarampur,1740,DIPENDU MAHATO,JMM,225.0
West Bengal,Purulia,Balarampur,1740,RANGALAL KUMAR,SUCI(C),424.0
West Bengal,Purulia,Balarampur,1740,RAJIB MAHATO,SHS,243.0
West Bengal,Purulia,Balarampur,1740,LAXMIKANTA MAHATA,AMB,392.0
West Bengal,Purulia,Balarampur,1740,SEKH FATIK,BNARP,1018.0
West Bengal,Purulia,Balarampur,1740,UMA CHARAN MAHATO,IND,538.0
West Bengal,Purulia,Balarampur,1740,BARJURAM SINGH SARDAR,IND,1083.0
West Bengal,Purulia,Balarampur,1740,MRITYUNJOY MAHATO,IND,1618.0
West Bengal,Purulia,Baghmundi,1582,ANANDI TUDU,BSP,1428.0
West Bengal,Purulia,Baghmundi,1582,JYOTIRMAY SINGH MAHATO,BJP,100312.0
West Bengal,Purulia,Baghmundi,1582,NEPAL MAHATA,INC,29518.0
West Bengal,Purulia,Baghmundi,1582,BIR SINGH MAHATO,AIFB,10012.0
West Bengal,Purulia,Baghmundi,1582,Dr. MRIGANKA MAHATO,AITC,47604.0
West Bengal,Purulia,Baghmundi,1582,UTTAM TANTUBAY,BHMP,871.0
West Bengal,Purulia,Baghmundi,1582,JAWAHARLAL MAHATO,MPOI,306.0
West Bengal,Purulia,Baghmundi,1582,DIPENDU MAHATO,JMM,235.0
West Bengal,Purulia,Baghmundi,1582,RANGALAL KUMAR,SUCI(C),486.0
West Bengal,Purulia,Baghmundi,1582,RAJIB MAHATO,SHS,215.0
West Bengal,Purulia,Baghmundi,1582,LAXMIKANTA MAHATA,AMB,489.0
West Bengal,Purulia,Baghmundi,1582,SEKH FATIK,BNARP,1062.0
West Bengal,Purulia,Baghmundi,1582,UMA CHARAN MAHATO,IND,649.0
West Bengal,Purulia,Baghmundi,1582,BARJURAM SINGH SARDAR,IND,1171.0
West Bengal,Purulia,Baghmundi,1582,MRITYUNJOY MAHATO,IND,1427.0
West Bengal,Purulia,Joypur,1591,ANANDI TUDU,BSP,1581.0
West Bengal,Purulia,Joypur,1591,JYOTIRMAY SINGH MAHATO,BJP,88087.0
West Bengal,Purulia,Joypur,1591,NEPAL MAHATA,INC,26989.0
West Bengal,Purulia,Joypur,1591,BIR SINGH MAHATO,AIFB,13369.0
West Bengal,Purulia,Joypur,1591,Dr. MRIGANKA MAHATO,AITC,56343.0
West Bengal,Purulia,Joypur,1591,UTTAM TANTUBAY,BHMP,907.0
West Bengal,Purulia,Joypur,1591,JAWAHARLAL MAHATO,MPOI,321.0
West Bengal,Purulia,Joypur,1591,DIPENDU MAHATO,JMM,224.0
West Bengal,Purulia,Joypur,1591,RANGALAL KUMAR,SUCI(C),648.0
West Bengal,Purulia,Joypur,1591,RAJIB MAHATO,SHS,239.0
West Bengal,Purulia,Joypur,1591,LAXMIKANTA MAHATA,AMB,737.0
West Bengal,Purulia,Joypur,1591,SEKH FATIK,BNARP,975.0
West Bengal,Purulia,Joypur,1591,UMA CHARAN MAHATO,IND,526.0
West Bengal,Purulia,Joypur,1591,BARJURAM SINGH SARDAR,IND,969.0
West Bengal,Purulia,Joypur,1591,MRITYUNJOY MAHATO,IND,1246.0
West Bengal,Purulia,Purulia,1374,ANANDI TUDU,BSP,1201.0
West Bengal,Purulia,Purulia,1374,JYOTIRMAY SINGH MAHATO,BJP,102749.0
West Bengal,Purulia,Purulia,1374,NEPAL MAHATA,INC,8892.0
West Bengal,Purulia,Purulia,1374,BIR SINGH MAHATO,AIFB,9994.0
West Bengal,Purulia,Purulia,1374,Dr. MRIGANKA MAHATO,AITC,66252.0
West Bengal,Purulia,Purulia,1374,UTTAM TANTUBAY,BHMP,656.0
West Bengal,Purulia,Purulia,1374,JAWAHARLAL MAHATO,MPOI,288.0
West Bengal,Purulia,Purulia,1374,DIPENDU MAHATO,JMM,185.0
West Bengal,Purulia,Purulia,1374,RANGALAL KUMAR,SUCI(C),401.0
West Bengal,Purulia,Purulia,1374,RAJIB MAHATO,SHS,238.0
West Bengal,Purulia,Purulia,1374,LAXMIKANTA MAHATA,AMB,377.0
West Bengal,Purulia,Purulia,1374,SEKH FATIK,BNARP,1046.0
West Bengal,Purulia,Purulia,1374,UMA CHARAN MAHATO,IND,459.0
West Bengal,Purulia,Purulia,1374,BARJURAM SINGH SARDAR,IND,728.0
West Bengal,Purulia,Purulia,1374,MRITYUNJOY MAHATO,IND,1478.0
West Bengal,Purulia,Manbazar,1620,ANANDI TUDU,BSP,1670.0
West Bengal,Purulia,Manbazar,1620,JYOTIRMAY SINGH MAHATO,BJP,83314.0
West Bengal,Purulia,Manbazar,1620,NEPAL MAHATA,INC,2935.0
West Bengal,Purulia,Manbazar,1620,BIR SINGH MAHATO,AIFB,13440.0
West Bengal,Purulia,Manbazar,1620,Dr. MRIGANKA MAHATO,AITC,93897.0
West Bengal,Purulia,Manbazar,1620,UTTAM TANTUBAY,BHMP,1057.0
West Bengal,Purulia,Manbazar,1620,JAWAHARLAL MAHATO,MPOI,377.0
West Bengal,Purulia,Manbazar,1620,DIPENDU MAHATO,JMM,241.0
West Bengal,Purulia,Manbazar,1620,RANGALAL KUMAR,SUCI(C),428.0
West Bengal,Purulia,Manbazar,1620,RAJIB MAHATO,SHS,203.0
West Bengal,Purulia,Manbazar,1620,LAXMIKANTA MAHATA,AMB,451.0
West Bengal,Purulia,Manbazar,1620,SEKH FATIK,BNARP,1027.0
West Bengal,Purulia,Manbazar,1620,UMA CHARAN MAHATO,IND,564.0
West Bengal,Purulia,Manbazar,1620,BARJURAM SINGH SARDAR,IND,841.0
West Bengal,Purulia,Manbazar,1620,MRITYUNJOY MAHATO,IND,1191.0
West Bengal,Purulia,Kashipur,1429,ANANDI TUDU,BSP,1371.0
West Bengal,Purulia,Kashipur,1429,JYOTIRMAY SINGH MAHATO,BJP,91079.0
West Bengal,Purulia,Kashipur,1429,NEPAL MAHATA,INC,3741.0
West Bengal,Purulia,Kashipur,1429,BIR SINGH MAHATO,AIFB,7368.0
West Bengal,Purulia,Kashipur,1429,Dr. MRIGANKA MAHATO,AITC,74925.0
West Bengal,Purulia,Kashipur,1429,UTTAM TANTUBAY,BHMP,887.0
West Bengal,Purulia,Kashipur,1429,JAWAHARLAL MAHATO,MPOI,374.0
West Bengal,Purulia,Kashipur,1429,DIPENDU MAHATO,JMM,284.0
West Bengal,Purulia,Kashipur,1429,RANGALAL KUMAR,SUCI(C),787.0
West Bengal,Purulia,Kashipur,1429,RAJIB MAHATO,SHS,284.0
West Bengal,Purulia,Kashipur,1429,LAXMIKANTA MAHATA,AMB,532.0
West Bengal,Purulia,Kashipur,1429,SEKH FATIK,BNARP,1499.0
West Bengal,Purulia,Kashipur,1429,UMA CHARAN MAHATO,IND,516.0
West Bengal,Purulia,Kashipur,1429,BARJURAM SINGH SARDAR,IND,779.0
West Bengal,Purulia,Kashipur,1429,MRITYUNJOY MAHATO,IND,1323.0
West Bengal,Purulia,Para,1968,ANANDI TUDU,BSP,2111.0
West Bengal,Purulia,Para,1968,JYOTIRMAY SINGH MAHATO,BJP,100056.0
West Bengal,Purulia,Para,1968,NEPAL MAHATA,INC,5582.0
West Bengal,Purulia,Para,1968,BIR SINGH MAHATO,AIFB,9048.0
West Bengal,Purulia,Para,1968,Dr. MRIGANKA MAHATO,AITC,58814.0
West Bengal,Purulia,Para,1968,UTTAM TANTUBAY,BHMP,777.0
West Bengal,Purulia,Para,1968,JAWAHARLAL MAHATO,MPOI,401.0
West Bengal,Purulia,Para,1968,DIPENDU MAHATO,JMM,402.0
West Bengal,Purulia,Para,1968,RANGALAL KUMAR,SUCI(C),1189.0
West Bengal,Purulia,Para,1968,RAJIB MAHATO,SHS,239.0
West Bengal,Purulia,Para,1968,LAXMIKANTA MAHATA,AMB,521.0
West Bengal,Purulia,Para,1968,SEKH FATIK,BNARP,1150.0
West Bengal,Purulia,Para,1968,UMA CHARAN MAHATO,IND,623.0
West Bengal,Purulia,Para,1968,BARJURAM SINGH SARDAR,IND,941.0
West Bengal,Purulia,Para,1968,MRITYUNJOY MAHATO,IND,2051.0
West Bengal,Bankura,Raghunathpur,2163,AMIYA PATRA,CPIM,11566.0
West Bengal,Bankura,Raghunathpur,2163,MAHADEB BAURI,BSP,945.0
West Bengal,Bankura,Raghunathpur,2163,SUBRATA MUKHERJEE,AITC,67199.0
West Bengal,Bankura,Raghunathpur,2163,DR. SUBHAS SARKAR,BJP,109832.0
West Bengal,Bankura,Raghunathpur,2163,ANIMESH MAL,BNARP,1357.0
West Bengal,Bankura,Raghunathpur,2163,ANANDA KUMAR SAREN,RaJSP,425.0
West Bengal,Bankura,Raghunathpur,2163,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,284.0
West Bengal,Bankura,Raghunathpur,2163,DR. TANMAY MANDAL,SUCI(C),1705.0
West Bengal,Bankura,Raghunathpur,2163,PRABIR BANERJEE,JHAP,562.0
West Bengal,Bankura,Raghunathpur,2163,SUKCHAND SAREN,CPIM,406.0
West Bengal,Bankura,Raghunathpur,2163,SUBHASH SARKAR,SHS,1788.0
West Bengal,Bankura,Raghunathpur,2163,ABDUL RAHIM MALLIK,IND,797.0
West Bengal,Bankura,Raghunathpur,2163,BIBHUTI SARDAR,IND,1766.0
West Bengal,Bankura,Raghunathpur,2163,MILAN MANDI,IND,1715.0
West Bengal,Bankura,Raghunathpur,2163,SHYAMAL KUMAR PALIT,IND,705.0
West Bengal,Bankura,Saltora,1932,AMIYA PATRA,CPIM,13648.0
West Bengal,Bankura,Saltora,1932,MAHADEB BAURI,BSP,1208.0
West Bengal,Bankura,Saltora,1932,SUBRATA MUKHERJEE,AITC,74017.0
West Bengal,Bankura,Saltora,1932,DR. SUBHAS SARKAR,BJP,89073.0
West Bengal,Bankura,Saltora,1932,ANIMESH MAL,BNARP,1448.0
West Bengal,Bankura,Saltora,1932,ANANDA KUMAR SAREN,RaJSP,517.0
West Bengal,Bankura,Saltora,1932,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,363.0
West Bengal,Bankura,Saltora,1932,DR. TANMAY MANDAL,SUCI(C),463.0
West Bengal,Bankura,Saltora,1932,PRABIR BANERJEE,JHAP,624.0
West Bengal,Bankura,Saltora,1932,SUKCHAND SAREN,CPIM,469.0
West Bengal,Bankura,Saltora,1932,SUBHASH SARKAR,SHS,1195.0
West Bengal,Bankura,Saltora,1932,ABDUL RAHIM MALLIK,IND,1135.0
West Bengal,Bankura,Saltora,1932,BIBHUTI SARDAR,IND,2375.0
West Bengal,Bankura,Saltora,1932,MILAN MANDI,IND,2946.0
West Bengal,Bankura,Saltora,1932,SHYAMAL KUMAR PALIT,IND,869.0
West Bengal,Bankura,Chhatna,2337,AMIYA PATRA,CPIM,11132.0
West Bengal,Bankura,Chhatna,2337,MAHADEB BAURI,BSP,967.0
West Bengal,Bankura,Chhatna,2337,SUBRATA MUKHERJEE,AITC,64479.0
West Bengal,Bankura,Chhatna,2337,DR. SUBHAS SARKAR,BJP,95661.0
West Bengal,Bankura,Chhatna,2337,ANIMESH MAL,BNARP,1488.0
West Bengal,Bankura,Chhatna,2337,ANANDA KUMAR SAREN,RaJSP,457.0
West Bengal,Bankura,Chhatna,2337,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,285.0
West Bengal,Bankura,Chhatna,2337,DR. TANMAY MANDAL,SUCI(C),943.0
West Bengal,Bankura,Chhatna,2337,PRABIR BANERJEE,JHAP,582.0
West Bengal,Bankura,Chhatna,2337,SUKCHAND SAREN,CPIM,476.0
West Bengal,Bankura,Chhatna,2337,SUBHASH SARKAR,SHS,1094.0
West Bengal,Bankura,Chhatna,2337,ABDUL RAHIM MALLIK,IND,982.0
West Bengal,Bankura,Chhatna,2337,BIBHUTI SARDAR,IND,2186.0
West Bengal,Bankura,Chhatna,2337,MILAN MANDI,IND,3000.0
West Bengal,Bankura,Chhatna,2337,SHYAMAL KUMAR PALIT,IND,860.0
West Bengal,Bankura,Ranibandh,2318,AMIYA PATRA,CPIM,16538.0
West Bengal,Bankura,Ranibandh,2318,MAHADEB BAURI,BSP,988.0
West Bengal,Bankura,Ranibandh,2318,SUBRATA MUKHERJEE,AITC,78142.0
West Bengal,Bankura,Ranibandh,2318,DR. SUBHAS SARKAR,BJP,93956.0
West Bengal,Bankura,Ranibandh,2318,ANIMESH MAL,BNARP,1433.0
West Bengal,Bankura,Ranibandh,2318,ANANDA KUMAR SAREN,RaJSP,629.0
West Bengal,Bankura,Ranibandh,2318,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,375.0
West Bengal,Bankura,Ranibandh,2318,DR. TANMAY MANDAL,SUCI(C),1151.0
West Bengal,Bankura,Ranibandh,2318,PRABIR BANERJEE,JHAP,815.0
West Bengal,Bankura,Ranibandh,2318,SUKCHAND SAREN,CPIM,464.0
West Bengal,Bankura,Ranibandh,2318,SUBHASH SARKAR,SHS,1381.0
West Bengal,Bankura,Ranibandh,2318,ABDUL RAHIM MALLIK,IND,871.0
West Bengal,Bankura,Ranibandh,2318,BIBHUTI SARDAR,IND,1808.0
West Bengal,Bankura,Ranibandh,2318,MILAN MANDI,IND,2144.0
West Bengal,Bankura,Ranibandh,2318,SHYAMAL KUMAR PALIT,IND,839.0
West Bengal,Bankura,Raipur,1403,AMIYA PATRA,CPIM,11418.0
West Bengal,Bankura,Raipur,1403,MAHADEB BAURI,BSP,821.0
West Bengal,Bankura,Raipur,1403,SUBRATA MUKHERJEE,AITC,80423.0
West Bengal,Bankura,Raipur,1403,DR. SUBHAS SARKAR,BJP,83774.0
West Bengal,Bankura,Raipur,1403,ANIMESH MAL,BNARP,1159.0
West Bengal,Bankura,Raipur,1403,ANANDA KUMAR SAREN,RaJSP,406.0
West Bengal,Bankura,Raipur,1403,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,292.0
West Bengal,Bankura,Raipur,1403,DR. TANMAY MANDAL,SUCI(C),399.0
West Bengal,Bankura,Raipur,1403,PRABIR BANERJEE,JHAP,494.0
West Bengal,Bankura,Raipur,1403,SUKCHAND SAREN,CPIM,355.0
West Bengal,Bankura,Raipur,1403,SUBHASH SARKAR,SHS,1197.0
West Bengal,Bankura,Raipur,1403,ABDUL RAHIM MALLIK,IND,553.0
West Bengal,Bankura,Raipur,1403,BIBHUTI SARDAR,IND,1288.0
West Bengal,Bankura,Raipur,1403,MILAN MANDI,IND,1358.0
West Bengal,Bankura,Raipur,1403,SHYAMAL KUMAR PALIT,IND,482.0
West Bengal,Bankura,Taldangra,1649,AMIYA PATRA,CPIM,20569.0
West Bengal,Bankura,Taldangra,1649,MAHADEB BAURI,BSP,895.0
West Bengal,Bankura,Taldangra,1649,SUBRATA MUKHERJEE,AITC,70558.0
West Bengal,Bankura,Taldangra,1649,DR. SUBHAS SARKAR,BJP,87826.0
West Bengal,Bankura,Taldangra,1649,ANIMESH MAL,BNARP,1152.0
West Bengal,Bankura,Taldangra,1649,ANANDA KUMAR SAREN,RaJSP,390.0
West Bengal,Bankura,Taldangra,1649,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,328.0
West Bengal,Bankura,Taldangra,1649,DR. TANMAY MANDAL,SUCI(C),413.0
West Bengal,Bankura,Taldangra,1649,PRABIR BANERJEE,JHAP,599.0
West Bengal,Bankura,Taldangra,1649,SUKCHAND SAREN,CPIM,339.0
West Bengal,Bankura,Taldangra,1649,SUBHASH SARKAR,SHS,1365.0
West Bengal,Bankura,Taldangra,1649,ABDUL RAHIM MALLIK,IND,751.0
West Bengal,Bankura,Taldangra,1649,BIBHUTI SARDAR,IND,1321.0
West Bengal,Bankura,Taldangra,1649,MILAN MANDI,IND,1940.0
West Bengal,Bankura,Taldangra,1649,SHYAMAL KUMAR PALIT,IND,577.0
West Bengal,Bankura,Bankura,2185,AMIYA PATRA,CPIM,15143.0
West Bengal,Bankura,Bankura,2185,MAHADEB BAURI,BSP,865.0
West Bengal,Bankura,Bankura,2185,SUBRATA MUKHERJEE,AITC,65304.0
West Bengal,Bankura,Bankura,2185,DR. SUBHAS SARKAR,BJP,112080.0
West Bengal,Bankura,Bankura,2185,ANIMESH MAL,BNARP,1082.0
West Bengal,Bankura,Bankura,2185,ANANDA KUMAR SAREN,RaJSP,396.0
West Bengal,Bankura,Bankura,2185,GOUR CHANDRA (AKHAN) HEMBRAM,JKPP,285.0
West Bengal,Bankura,Bankura,2185,DR. TANMAY MANDAL,SUCI(C),588.0
West Bengal,Bankura,Bankura,2185,PRABIR BANERJEE,JHAP,482.0
West Bengal,Bankura,Bankura,2185,SUKCHAND SAREN,CPIM,376.0
West Bengal,Bankura,Bankura,2185,SUBHASH SARKAR,SHS,1037.0
West Bengal,Bankura,Bankura,2185,ABDUL RAHIM MALLIK,IND,729.0
West Bengal,Bankura,Bankura,2185,BIBHUTI SARDAR,IND,1625.0
West Bengal,Bankura,Bankura,2185,MILAN MANDI,IND,1834.0
West Bengal,Bankura,Bankura,2185,SHYAMAL KUMAR PALIT,IND,702.0
West Bengal,Bishnupur,Barjora,2562,KHAN NARAYAN CHANDRA,INC,2302.0
West Bengal,Bishnupur,Barjora,2562,KHAN SUNIL,CPIM,23171.0
West Bengal,Bishnupur,Barjora,2562,KHAN SAUMITRA,BJP,91736.0
West Bengal,Bishnupur,Barjora,2562,SHYAMAL SANTRA,AITC,80116.0
West Bengal,Bishnupur,Barjora,2562,AJIT KUMAR BAURI,SUCI(C),1716.0
West Bengal,Bishnupur,Barjora,2562,JITENDRA NATH ROY,CPIM,943.0
West Bengal,Bishnupur,Barjora,2562,BASUDEB SIKARI,BMUP,2151.0
West Bengal,Bishnupur,Barjora,2562,TARANI ROY,IND,1832.0
West Bengal,Bishnupur,Barjora,2562,SANJIT KHAN,IND,1254.0
West Bengal,Bishnupur,Onda,2787,KHAN NARAYAN CHANDRA,INC,2106.0
West Bengal,Bishnupur,Onda,2787,KHAN SUNIL,CPIM,8866.0
West Bengal,Bishnupur,Onda,2787,KHAN SAUMITRA,BJP,106788.0
West Bengal,Bishnupur,Onda,2787,SHYAMAL SANTRA,AITC,80415.0
West Bengal,Bishnupur,Onda,2787,AJIT KUMAR BAURI,SUCI(C),2143.0
West Bengal,Bishnupur,Onda,2787,JITENDRA NATH ROY,CPIM,1159.0
West Bengal,Bishnupur,Onda,2787,BASUDEB SIKARI,BMUP,2258.0
West Bengal,Bishnupur,Onda,2787,TARANI ROY,IND,2412.0
West Bengal,Bishnupur,Onda,2787,SANJIT KHAN,IND,1213.0
West Bengal,Bishnupur,Bishnupur,1785,KHAN NARAYAN CHANDRA,INC,2238.0
West Bengal,Bishnupur,Bishnupur,1785,KHAN SUNIL,CPIM,13753.0
West Bengal,Bishnupur,Bishnupur,1785,KHAN SAUMITRA,BJP,89806.0
West Bengal,Bishnupur,Bishnupur,1785,SHYAMAL SANTRA,AITC,66988.0
West Bengal,Bishnupur,Bishnupur,1785,AJIT KUMAR BAURI,SUCI(C),1431.0
West Bengal,Bishnupur,Bishnupur,1785,JITENDRA NATH ROY,CPIM,804.0
West Bengal,Bishnupur,Bishnupur,1785,BASUDEB SIKARI,BMUP,1719.0
West Bengal,Bishnupur,Bishnupur,1785,TARANI ROY,IND,1503.0
West Bengal,Bishnupur,Bishnupur,1785,SANJIT KHAN,IND,872.0
West Bengal,Bishnupur,Kotulpur,1636,KHAN NARAYAN CHANDRA,INC,3146.0
West Bengal,Bishnupur,Kotulpur,1636,KHAN SUNIL,CPIM,14081.0
West Bengal,Bishnupur,Kotulpur,1636,KHAN SAUMITRA,BJP,97907.0
West Bengal,Bishnupur,Kotulpur,1636,SHYAMAL SANTRA,AITC,88808.0
West Bengal,Bishnupur,Kotulpur,1636,AJIT KUMAR BAURI,SUCI(C),1498.0
West Bengal,Bishnupur,Kotulpur,1636,JITENDRA NATH ROY,CPIM,891.0
West Bengal,Bishnupur,Kotulpur,1636,BASUDEB SIKARI,BMUP,1605.0
West Bengal,Bishnupur,Kotulpur,1636,TARANI ROY,IND,1065.0
West Bengal,Bishnupur,Kotulpur,1636,SANJIT KHAN,IND,948.0
West Bengal,Bishnupur,Indas,1815,KHAN NARAYAN CHANDRA,INC,2513.0
West Bengal,Bishnupur,Indas,1815,KHAN SUNIL,CPIM,12106.0
West Bengal,Bishnupur,Indas,1815,KHAN SAUMITRA,BJP,98184.0
West Bengal,Bishnupur,Indas,1815,SHYAMAL SANTRA,AITC,84591.0
West Bengal,Bishnupur,Indas,1815,AJIT KUMAR BAURI,SUCI(C),1587.0
West Bengal,Bishnupur,Indas,1815,JITENDRA NATH ROY,CPIM,976.0
West Bengal,Bishnupur,Indas,1815,BASUDEB SIKARI,BMUP,1882.0
West Bengal,Bishnupur,Indas,1815,TARANI ROY,IND,1398.0
West Bengal,Bishnupur,Indas,1815,SANJIT KHAN,IND,1076.0
West Bengal,Bishnupur,Sonamukhi,2134,KHAN NARAYAN CHANDRA,INC,1746.0
West Bengal,Bishnupur,Sonamukhi,2134,KHAN SUNIL,CPIM,11070.0
West Bengal,Bishnupur,Sonamukhi,2134,KHAN SAUMITRA,BJP,98983.0
West Bengal,Bishnupur,Sonamukhi,2134,SHYAMAL SANTRA,AITC,75148.0
West Bengal,Bishnupur,Sonamukhi,2134,AJIT KUMAR BAURI,SUCI(C),1507.0
West Bengal,Bishnupur,Sonamukhi,2134,JITENDRA NATH ROY,CPIM,994.0
West Bengal,Bishnupur,Sonamukhi,2134,BASUDEB SIKARI,BMUP,2007.0
West Bengal,Bishnupur,Sonamukhi,2134,TARANI ROY,IND,1752.0
West Bengal,Bishnupur,Sonamukhi,2134,SANJIT KHAN,IND,1176.0
West Bengal,Bishnupur,Khandaghosh,1695,KHAN NARAYAN CHANDRA,INC,3809.0
West Bengal,Bishnupur,Khandaghosh,1695,KHAN SUNIL,CPIM,19451.0
West Bengal,Bishnupur,Khandaghosh,1695,KHAN SAUMITRA,BJP,71500.0
West Bengal,Bishnupur,Khandaghosh,1695,SHYAMAL SANTRA,AITC,102494.0
West Bengal,Bishnupur,Khandaghosh,1695,AJIT KUMAR BAURI,SUCI(C),1328.0
West Bengal,Bishnupur,Khandaghosh,1695,JITENDRA NATH ROY,CPIM,667.0
West Bengal,Bishnupur,Khandaghosh,1695,BASUDEB SIKARI,BMUP,1920.0
West Bengal,Bishnupur,Khandaghosh,1695,TARANI ROY,IND,1097.0
West Bengal,Bishnupur,Khandaghosh,1695,SANJIT KHAN,IND,851.0
West Bengal,Bardhaman Purba,Raina,1652,ISWAR CHANDRA DAS,CPIM,33510.0
West Bengal,Bardhaman Purba,Raina,1652,PARESH CHANDRA DAS,BJP,58331.0
West Bengal,Bardhaman Purba,Raina,1652,MUKUL BISWAS,BSP,1366.0
West Bengal,Bardhaman Purba,Raina,1652,SIDDHARTHA MAJUMDAR,INC,4392.0
West Bengal,Bardhaman Purba,Raina,1652,SUNIL KUMAR MONDAL,AITC,113180.0
West Bengal,Bardhaman Purba,Raina,1652,NIRMAL MAJHI,SUCI(C),1063.0
West Bengal,Bardhaman Purba,Raina,1652,BIPLAB MISTRI,BNARP,782.0
West Bengal,Bardhaman Purba,Jamalpur,1734,ISWAR CHANDRA DAS,CPIM,26007.0
West Bengal,Bardhaman Purba,Jamalpur,1734,PARESH CHANDRA DAS,BJP,78257.0
West Bengal,Bardhaman Purba,Jamalpur,1734,MUKUL BISWAS,BSP,1352.0
West Bengal,Bardhaman Purba,Jamalpur,1734,SIDDHARTHA MAJUMDAR,INC,4267.0
West Bengal,Bardhaman Purba,Jamalpur,1734,SUNIL KUMAR MONDAL,AITC,81941.0
West Bengal,Bardhaman Purba,Jamalpur,1734,NIRMAL MAJHI,SUCI(C),927.0
West Bengal,Bardhaman Purba,Jamalpur,1734,BIPLAB MISTRI,BNARP,955.0
West Bengal,Bardhaman Purba,Kalna,1482,ISWAR CHANDRA DAS,CPIM,19661.0
West Bengal,Bardhaman Purba,Kalna,1482,PARESH CHANDRA DAS,BJP,82724.0
West Bengal,Bardhaman Purba,Kalna,1482,MUKUL BISWAS,BSP,1085.0
West Bengal,Bardhaman Purba,Kalna,1482,SIDDHARTHA MAJUMDAR,INC,6925.0
West Bengal,Bardhaman Purba,Kalna,1482,SUNIL KUMAR MONDAL,AITC,86357.0
West Bengal,Bardhaman Purba,Kalna,1482,NIRMAL MAJHI,SUCI(C),791.0
West Bengal,Bardhaman Purba,Kalna,1482,BIPLAB MISTRI,BNARP,797.0
West Bengal,Bardhaman Purba,Memari,1714,ISWAR CHANDRA DAS,CPIM,28780.0
West Bengal,Bardhaman Purba,Memari,1714,PARESH CHANDRA DAS,BJP,81383.0
West Bengal,Bardhaman Purba,Memari,1714,MUKUL BISWAS,BSP,1268.0
