state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name,sex,age,category,party_name,party_symbol,general_votes,postal_votes,secured_votes,percentage_votes_polled,total_voters
Maharashtra,209,Shivajinagar,10 Firoz Shamsuddin Mulla,MALE,44.0,GENERAL,IND,Whistle,278,0.0,278,0.207354367,305700.0
Maharashtra,209,Shivajinagar,11 Turekar Sanjay Hanumant,MALE,48.0,SC,IND,Bat,247,0.0,247,0.184232118,305700.0
Maharashtra,209,Shivajinagar,12 Shreekant Madhusudan Jagtap,MALE,44.0,SC,IND,Iron,174,0.0,174,0.129782949,305700.0
Maharashtra,209,Shivajinagar,13 Ravindra Bansiram Mahapure,MALE,48.0,SC,IND,Auto- Rickshaw,139,0.0,139,0.103677184,305700.0
Maharashtra,209,Shivajinagar,14 Anthony Anthonydas Alex,MALE,35.0,GENERAL,IND,Almirah,137,0.0,137,0.102185426,305700.0
Maharashtra,210,Kothrud,1 CHANDRAKANT (Dada) BACHHU PATIL,MALE,60.0,GENERAL,BJP,Lotus,105151,95.0,105246,53.92888802,404858.0
Maharashtra,210,Kothrud,2 Adv. KISHOR NANA SHINDE,MALE,43.0,GENERAL,MNS,Railway Engine,79670,81.0,79751,40.86504712,404858.0
Maharashtra,210,Kothrud,4 Adv. DEEPAK NARAYANRAO SHAMDIRE,MALE,48.0,SC,VBA,Gas Cylinder,2424,4.0,2428,1.244126524,404858.0
Maharashtra,210,Kothrud,5 Dr. ABHIJIT HINDURAO MORE,MALE,35.0,GENERAL,AAAP,Broom,1379,1.0,1380,0.707122983,404858.0
Maharashtra,210,Kothrud,6 THORAT PRAVIN NAMDEO,MALE,37.0,SC,BSP,Elephant,831,0.0,831,0.425811014,404858.0
Maharashtra,210,Kothrud,7 Prof.Dr.SAHADEV ATMARAM JADHAVAR,MALE,39.0,GENERAL,IND,Cup & Saucer,425,1.0,426,0.21828579,404858.0
Maharashtra,210,Kothrud,8 DAHIBHATE PRAKASH MARUTI,MALE,48.0,GENERAL,IND,Auto- Rickshaw,404,0.0,404,0.207012815,404858.0
Maharashtra,210,Kothrud,9 DESHSEVAK LAXMAN ANNASAHEB CHAVAN,MALE,41.0,GENERAL,pbpa,Key,230,0.0,230,0.117853831,404858.0
Maharashtra,210,Kothrud,10 Dr. BALASAHEB ARJUN POL,MALE,47.0,SC,IND,Stethoscope,157,0.0,157,0.08044805,404858.0
Maharashtra,210,Kothrud,11 MAHESH DASHRATH MHASKE,MALE,33.0,SC,IND,Helmet,146,0.0,146,0.074811562,404858.0
Maharashtra,210,Kothrud,12 SACHIN DATTATRAYA DHANKUDE,MALE,49.0,GENERAL,IND,Green Chilli,129,1.0,130,0.066613035,404858.0
Maharashtra,211,Khadakwasala,1 Bhimrao (Anna) Dhondiba Tapkir,MALE,59.0,GENERAL,BJP,Lotus,120375,143.0,120518,48.13557427,487102.0
Maharashtra,211,Khadakwasala,2 Dodke Sachin Shivaji,MALE,41.0,GENERAL,NCP,Clock,117772,151.0,117923,47.09911651,487102.0
Maharashtra,211,Khadakwasala,3 Appa Akhade,MALE,44.0,GENERAL,VBA,Gas Cylinder,5923,8.0,5931,2.368875114,487102.0
Maharashtra,211,Khadakwasala,5 Arun Nanabhau Gaikwad,MALE,44.0,SC,BSP,Elephant,1180,2.0,1182,0.472097519,487102.0
Maharashtra,211,Khadakwasala,6 Adv. Bagade Rahul Bhagwan,MALE,41.0,SC,BMUP,Cup & Saucer,657,0.0,657,0.262409535,487102.0
Maharashtra,211,Khadakwasala,7 Dr. Balashaheb Arjun Pol,MALE,48.0,SC,IND,Stethoscope,333,1.0,334,0.133401499,487102.0
Maharashtra,211,Khadakwasala,8 Baladhe Deepak Babanrao,MALE,36.0,SC,IND,Bat,266,0.0,266,0.106241912,487102.0
Maharashtra,212,Parvati,1 MADHURI SATISH MISAL,FEMALE,55.0,GENERAL,BJP,Lotus,96876,136.0,97012,55.82075124,354339.0
Maharashtra,212,Parvati,2 ASHWINI NITIN  KADAM,FEMALE,46.0,GENERAL,NCP,Clock,60148,97.0,60245,34.66500184,354339.0
Maharashtra,212,Parvati,3 RUSHIKESH MANOHAR NANGAREPATIL,MALE,36.0,GENERAL,VBA,Gas Cylinder,7727,7.0,7734,4.450147303,354339.0
Maharashtra,212,Parvati,5 RAVI  KSHIRSAGAR,MALE,38.0,SC,BSP,Elephant,1391,0.0,1391,0.800382066,354339.0
Maharashtra,212,Parvati,6 BHAGLE SHATAYU SIDRAM,MALE,32.0,SC,BMUP,Whistle,1308,1.0,1309,0.753199227,354339.0
Maharashtra,212,Parvati,7 RAHUL DATTATRAY KHUDE,MALE,35.0,SC,IND,Cup & Saucer,898,1.0,899,0.51728503,354339.0
Maharashtra,212,Parvati,8 SANDEEP BHAUSHETH  SONAWANE,MALE,32.0,SC,AAAP,Broom,645,0.0,645,0.371133309,354339.0
Maharashtra,212,Parvati,9 KARMARKAR ARVIND PRABHAKAR,MALE,59.0,GENERAL,IND,DIAMOND,249,1.0,250,0.14385012,354339.0
Maharashtra,212,Parvati,10 PARMESHWAR DADARAO JADHAV,MALE,38.0,GENERAL,IND,Plastering Trowel,248,2.0,250,0.14385012,354339.0
Maharashtra,212,Parvati,11 ROHIT  ASHOK NARAYANPETH,MALE,28.0,GENERAL,IND,Binoculars,225,0.0,225,0.129465108,354339.0
Maharashtra,212,Parvati,12 NIKHIL SUNIL SHINDE,MALE,27.0,GENERAL,IND,Dumbbells,164,0.0,164,0.094365679,354339.0
Maharashtra,213,Hadapsar,1 Chetan Vitthal Tupe,MALE,48.0,GENERAL,NCP,Clock,92144,182.0,92326,38.76491063,504259.0
Maharashtra,213,Hadapsar,2 Yogesh Kundalik Tilekar,MALE,45.0,GENERAL,BJP,Lotus,89375,131.0,89506,37.58087744,504259.0
Maharashtra,213,Hadapsar,3 Vasant (Tatya) Krushna More,MALE,45.0,GENERAL,MNS,Railway Engine,34764,45.0,34809,14.61525219,504259.0
Maharashtra,213,Hadapsar,4 Zahid Ibrahim Shaikh,MALE,57.0,GENERAL,AIMIM,Kite,7901,0.0,7901,3.317392272,504259.0
Maharashtra,213,Hadapsar,5 Ghansham (Bapu ) Hakke,MALE,39.0,GENERAL,VBA,Gas Cylinder,7559,11.0,7570,3.178415327,504259.0
Maharashtra,213,Hadapsar,7 Deepak Mahadev Jadhav,MALE,39.0,GENERAL,BSP,Elephant,1222,1.0,1223,0.513500917,504259.0
Maharashtra,213,Hadapsar,8 Krupal Krishnarao Paluskar,MALE,34.0,GENERAL,PRCP,Tractor Chalata Kissan,698,0.0,698,0.293069207,504259.0
Maharashtra,213,Hadapsar,9 Anjum Inamdar,MALE,54.0,GENERAL,IND,Carrom Board,367,0.0,367,0.154092262,504259.0
Maharashtra,213,Hadapsar,10 Rakesh Harku Walmiki,MALE,43.0,GENERAL,IND,Battery torch,256,0.0,256,0.107486701,504259.0
Maharashtra,213,Hadapsar,11 Subhash Kashinath Sarvade,MALE,49.0,GENERAL,IND,BUCKET,253,0.0,253,0.106227091,504259.0
Maharashtra,213,Hadapsar,12 Arjun Laxman Shirsat,MALE,39.0,GENERAL,IND,CCTV Camera,230,0.0,230,0.096570083,504259.0
Maharashtra,213,Hadapsar,13 Adv. Jameer Shaikh,MALE,34.0,GENERAL,IND,Gas Stove,228,0.0,228,0.095730343,504259.0
Maharashtra,213,Hadapsar,14 Adv. Tosif Shaikh,MALE,28.0,GENERAL,IND,Walking Stick,164,0.0,164,0.068858668,504259.0
Maharashtra,213,Hadapsar,15 Anup alias Anamika Jalandar Shinde,FEMALE,41.0,GENERAL,IND,Helicopter,164,0.0,164,0.068858668,504259.0
Maharashtra,214,Pune cantonment,1 KAMBLE SUNIL DNYANDEV,MALE,51.0,SC,BJP,Lotus,51959,201.0,52160,41.20909507,291454.0
Maharashtra,214,Pune cantonment,2 BAGWE RAMESH ANANDRAO,MALE,65.0,SC,INC,Hand,46988,160.0,47148,37.24935611,291454.0
Maharashtra,214,Pune cantonment,3 LAXMAN ARDE,MALE,51.0,SC,VBA,Gas Cylinder,10009,17.0,10026,7.921058037,291454.0
Maharashtra,214,Pune cantonment,4 HEENA SHAFIQUE MOMIN,FEMALE,51.0,SC,AIMIM,Kite,6138,4.0,6142,4.852497353,291454.0
Maharashtra,214,Pune cantonment,5 MANISHA SATISH SARODE (BHISE),FEMALE,43.0,SC,MNS,Railway Engine,3052,23.0,3075,2.429408883,291454.0
Maharashtra,214,Pune cantonment,7 CHALWADI HULGESH MARIAPPA,MALE,45.0,SC,BSP,Elephant,2067,2.0,2069,1.634616904,291454.0
Maharashtra,214,Pune cantonment,8 KISHOR (DAJI) TUPARE,MALE,42.0,SC,BMUP,Cup & Saucer,466,1.0,467,0.36895413,291454.0
Maharashtra,214,Pune cantonment,9 KHEMDEV RAMBHAU SONWANE,MALE,51.0,SC,AAAP,Broom,458,1.0,459,0.362633716,291454.0
Maharashtra,214,Pune cantonment,10 AMIT SHANKAR MORE,MALE,30.0,SC,IND,Bat,369,17.0,386,0.304959944,291454.0
Maharashtra,214,Pune cantonment,11 TUKARAM PANDURANG KAMBALE,MALE,27.0,SC,IND,Apple,333,0.0,333,0.263087206,291454.0
Maharashtra,214,Pune cantonment,12 ADV. NILESH VIJAY PAWAR,MALE,25.0,SC,IND,Pen Nib with Seven Rays,202,0.0,202,0.159590437,291454.0
Maharashtra,214,Pune cantonment,13 AMOL S. TUJARE,MALE,34.0,SC,IND,Gas Stove,190,1.0,191,0.150899869,291454.0
Maharashtra,214,Pune cantonment,14 RANJANA SUBHASH JADHAV,FEMALE,47.0,SC,SBBGP,Sewing Machine,160,0.0,160,0.126408267,291454.0
Maharashtra,214,Pune cantonment,15 KISHOR SHIVAJI KHANDAGALE,MALE,29.0,SC,IND,Air Conditioner,142,0.0,142,0.112187337,291454.0
Maharashtra,214,Pune cantonment,16 DR.ASHWINI RAMCHANDRA LOKHANDE,FEMALE,26.0,SC,IND,Stethoscope,140,1.0,141,0.111397285,291454.0
Maharashtra,214,Pune cantonment,17 RANDHIR NANDKUMAR DATTATRAY,MALE,55.0,SC,IND,Baby Walker,128,2.0,130,0.102706717,291454.0
Maharashtra,214,Pune cantonment,18 BALU TULSHIRAM SHINDE,MALE,33.0,SC,IND,Kettle,127,0.0,127,0.100336562,291454.0
Maharashtra,214,Pune cantonment,19 SAMBHAJI RAMCHANDRA MHASKE,MALE,26.0,SC,HJP,Tractor Chalata Kissan,117,0.0,117,0.092436045,291454.0
Maharashtra,214,Pune cantonment,20 SACHIN ROHIDAS CHAVAN,MALE,35.0,SC,HAPa,Ring,91,0.0,91,0.071894702,291454.0
Maharashtra,214,Pune cantonment,21 DATTATREY VISHNU ADSUL,MALE,47.0,SC,IND,Camera,91,0.0,91,0.071894702,291454.0
Maharashtra,214,Pune cantonment,22 MUKESH MADHUKAR DHIWAR,MALE,43.0,SC,IND,Auto- Rickshaw,88,0.0,88,0.069524547,291454.0
Maharashtra,214,Pune cantonment,23 SURAJ BALKRUSHNA BAVISKAR,MALE,27.0,SC,IND,Basket containing Fruits,78,0.0,78,0.06162403,291454.0
Maharashtra,214,Pune cantonment,24 SHENDGE GANESH DADU,MALE,46.0,SC,IND,Television,75,0.0,75,0.059253875,291454.0
Maharashtra,214,Pune cantonment,25 HANUMANT SHRIRANG KAMBLE,MALE,40.0,SC,IND,Batsman,73,0.0,73,0.057673772,291454.0
Maharashtra,214,Pune cantonment,26 ASHOK AHIRE,MALE,61.0,SC,IND,Almirah,66,0.0,66,0.05214341,291454.0
Maharashtra,214,Pune cantonment,27 RAKESH SURESH RANDIVE,MALE,26.0,SC,IND,Balloon,60,1.0,61,0.048193152,291454.0
Maharashtra,214,Pune cantonment,28 DNYANDEV PANDURANG KAMBLE,MALE,34.0,SC,IND,Battery Torch,53,0.0,53,0.041872738,291454.0
Maharashtra,214,Pune cantonment,29 BHARAT SURESH AVCHITE,MALE,34.0,SC,IND,Table,35,0.0,35,0.027651808,291454.0
Maharashtra,215,Kasbapeth,1 MUKTA SHAILESH TILAK,FEMALE,54.0,GENERAL,BJP,Lotus,75406,86.0,75492,50.30485976,290724.0
Maharashtra,215,Kasbapeth,2 ARVIND SHINDE,MALE,53.0,GENERAL,INC,Hand,47240,56.0,47296,31.51616923,290724.0
Maharashtra,215,Kasbapeth,3 DHANWADE VISHAL GORAKH,MALE,38.0,GENERAL,IND,Cup & Saucer,13967,22.0,13989,9.321712012,290724.0
Maharashtra,215,Kasbapeth,4 AJAY SHINDE,MALE,46.0,GENERAL,MNS,Railway Engine,8278,6.0,8284,5.520127408,290724.0
Maharashtra,215,Kasbapeth,6 YUVRAJ BHUJBAL,MALE,33.0,GENERAL,IND,Gas Cylinder,1070,2.0,1072,0.714338071,290724.0
Maharashtra,215,Kasbapeth,7 TOUSIF ABBAS SHAIKH,MALE,31.0,GENERAL,SBBGP,Sewing Machine,594,0.0,594,0.395817924,290724.0
Maharashtra,215,Kasbapeth,8 RAJESH SIDRAM JANNU,MALE,38.0,SC,IND,Matchbox,306,1.0,307,0.204572563,290724.0
Maharashtra,215,Kasbapeth,9 ALTAF KARIM SHAIKH,MALE,64.0,GENERAL,IND,Whistle,196,0.0,196,0.130606588,290724.0
Maharashtra,215,Kasbapeth,10 NAVNATH GENUBHAU RANDIVE,MALE,43.0,GENERAL,IND,Almirah,161,0.0,161,0.107283983,290724.0
Maharashtra,215,Kasbapeth,11 NAIK SWAPNIL ARUN,MALE,32.0,GENERAL,IND,FLUTE,146,0.0,146,0.097288581,290724.0
Maharashtra,216,Akole ,1 Dr. KIRAN YAMAJI LAHAMATE,MALE,45.0,ST,NCP,Clock,112830,584.0,113414,65.08022127,254749.0
Maharashtra,216,Akole ,2 PICHAD VAIBHAV MADHUKARRAO,MALE,45.0,ST,BJP,Lotus,55427,298.0,55725,31.97661074,254749.0
Maharashtra,216,Akole ,4 DIPAK YASHWANT PATHAVE,MALE,33.0,ST,VBA,Gas Cylinder,1799,18.0,1817,1.042646958,254749.0
Maharashtra,216,Akole ,5 GHANE BHIVA RAMA,MALE,30.0,ST,IND,Tractor Chalata Kissan,1012,2.0,1014,0.581862419,254749.0
Maharashtra,217,Sangamner,1 THORAT VIJAY ALIAS BALASAHEB BHAUSAHEB,MALE,66.0,GENERAL,INC,Hand,124354,1026.0,125380,64.38559463,270499.0
Maharashtra,217,Sangamner,2 Navale Sahebrao Ramchandra,MALE,67.0,GENERAL,SHS,Bow and Arrow,62870,258.0,63128,32.41772067,270499.0
Maharashtra,217,Sangamner,3 Bapusaheb Bhagvat Tajane,MALE,47.0,GENERAL,VBA,Gas Cylinder,1891,6.0,1897,0.974154355,270499.0
Maharashtra,217,Sangamner,5 Sharad Dnyandev Gorde,MALE,39.0,GENERAL,MNS,Railway Engine,1174,8.0,1182,0.606984949,270499.0
Maharashtra,217,Sangamner,6 BAPU PARAJI RANDHIR,MALE,52.0,SC,IND,Pen Nib with Seven Rays,473,0.0,473,0.242896684,270499.0
Maharashtra,217,Sangamner,7 Avinash Haushiram Bhor,MALE,43.0,GENERAL,IND,DIAMOND,451,0.0,451,0.231599164,270499.0
Maharashtra,217,Sangamner,8 Kaliram Bahiru Popalghat,MALE,68.0,GENERAL,IND,Dish Antenna,281,0.0,281,0.144300144,270499.0
Maharashtra,217,Sangamner,9 Sampat Maruti Kolekar,MALE,27.0,GENERAL,BMUP,Cot,247,2.0,249,0.127867388,270499.0
Maharashtra,218,Shirdi,1 VIKHE PATIL RADHAKRISHNA EKNATHRAO,MALE,60.0,GENERAL,BJP,Lotus,131394,922.0,132316,70.86408381,263057.0
Maharashtra,218,Shirdi,2 THORAT SURESH JAGANNATH,MALE,43.0,GENERAL,INC,Hand,45159,133.0,45292,24.25690078,263057.0
Maharashtra,218,Shirdi,3 KOLAGE VISHAL BABAN,MALE,34.0,SC,VBA,Gas Cylinder,5768,20.0,5788,3.099861824,263057.0
Maharashtra,218,Shirdi,5 JAGTAP SHIMON THAKAJI,MALE,34.0,SC,BSP,Elephant,1041,2.0,1043,0.558596386,263057.0
Maharashtra,218,Shirdi,6 WAGH VISHWANATH PANDURANG,MALE,39.0,GENERAL,IND,Tractor Chalata Kissan,679,4.0,683,0.365792264,263057.0
Maharashtra,219,Kopargaon,1 Aashutosh Ashokrao Kale,MALE,34.0,GENERAL,NCP,Clock,87236,330.0,87566,43.2339291,265184.0
Maharashtra,219,Kopargaon,2 Kolhe Snehalata Bipindada,FEMALE,47.0,GENERAL,BJP,Lotus,86547,197.0,86744,42.82808334,265184.0
Maharashtra,219,Kopargaon,3 Rajesh Namdeorao Parjane,MALE,50.0,GENERAL,IND,Auto- Rickshaw,15380,66.0,15446,7.626147921,265184.0
Maharashtra,219,Kopargaon,4 Vahadane Vijay Suryabhan,MALE,62.0,GENERAL,IND,Whistle,4032,15.0,4047,1.998123827,265184.0
Maharashtra,219,Kopargaon,5 Ashok Vijay Gaikwad,MALE,40.0,ST,IND,Gas Cylinder,3906,8.0,3914,1.932457786,265184.0
Maharashtra,219,Kopargaon,7 Madhav Sakharam Tribhuvan,MALE,60.0,SC,BSP,Elephant,613,2.0,615,0.303643725,265184.0
Maharashtra,219,Kopargaon,8 Aahire Magan Pandurang,MALE,72.0,SC,IND,Truck,580,0.0,580,0.286363188,265184.0
Maharashtra,219,Kopargaon,9 Salunke Dipak Ganpatrao,MALE,55.0,GENERAL,IND,Tractor Chalata Kissan,557,0.0,557,0.275007406,265184.0
Maharashtra,219,Kopargaon,10 Shah Alim Chotu,MALE,49.0,GENERAL,IND,Pestle and Mortar,337,0.0,337,0.166386887,265184.0
Maharashtra,219,Kopargaon,11 Kolhe Shital Digambar,FEMALE,37.0,GENERAL,HJP,Cup & Saucer,275,0.0,275,0.135775649,265184.0
Maharashtra,219,Kopargaon,12 Rajesh Sakhahari Parjane,MALE,48.0,GENERAL,IND,Batsman,246,0.0,246,0.12145749,265184.0
Maharashtra,219,Kopargaon,13 Kale Ashok Namdeo,MALE,52.0,GENERAL,IND,Kettle,244,0.0,244,0.120470031,265184.0
Maharashtra,219,Kopargaon,14 Kawade Shivaji Popatrao,MALE,35.0,GENERAL,BALP,Plate Containing Food,223,1.0,224,0.110595438,265184.0
Maharashtra,219,Kopargaon,15 Ukirde Sudam Pandhrinath,MALE,67.0,GENERAL,IND,Bat,123,0.0,123,0.060728745,265184.0
Maharashtra,220,Shrirampur ,1 Kanade Lahu Natha,MALE,65.0,SC,INC,Hand,93455,451.0,93906,50.86833581,287700.0
Maharashtra,220,Shrirampur ,2 Bhausaheb Malhari Kamble,MALE,64.0,SC,SHS,Bow and Arrow,74525,387.0,74912,40.57939612,287700.0
Maharashtra,220,Shrirampur ,3 Dr. Sudhir Radhaji Kshirsagar,MALE,61.0,SC,IND,Tractor Chalata Kissan,5515,24.0,5539,3.000444189,287700.0
Maharashtra,220,Shrirampur ,4 Jadhav Ramchandra Namdeo,MALE,58.0,SC,IND,Cup & Saucer,2141,7.0,2148,1.163559148,287700.0
Maharashtra,220,Shrirampur ,6 Pagare Bhausaheb Shankar,MALE,53.0,SC,MNS,Railway Engine,1639,8.0,1647,0.892170352,287700.0
Maharashtra,220,Shrirampur ,7 Suresh Eknath Jagdhane,MALE,58.0,SC,AIMIM,Kite,999,6.0,1005,0.544402674,287700.0
Maharashtra,220,Shrirampur ,8 Bhikaji Ranu Randive,MALE,65.0,SC,IND,Gas Cylinder,972,6.0,978,0.52977693,287700.0
Maharashtra,220,Shrirampur ,9 Adv. Amolik Govind Baburao,MALE,67.0,SC,BSP,Elephant,945,5.0,950,0.514609493,287700.0
Maharashtra,220,Shrirampur ,10 Ashokrao Ramchandra Alhat,MALE,53.0,SC,JALOP,Key,657,1.0,658,0.356434785,287700.0
Maharashtra,220,Shrirampur ,11 Pro. Sudhakar Dada Bhosale,MALE,64.0,SC,BMUP,Cot,386,8.0,394,0.213427516,287700.0
Maharashtra,220,Shrirampur ,12 Sana Mohamad Ali Sayyad,FEMALE,47.0,SC,IND,Whistle,336,0.0,336,0.182009252,287700.0
Maharashtra,221,Nevasa,1 SHANKARRAO YASHWANTRAO GADAKH,MALE,49.0,GENERAL,KTSTP,Bat,116192,751.0,116943,55.27076973,263158.0
Maharashtra,221,Nevasa,2 Balasaheb Alias Dadasaheb Damodhar Murkute,MALE,51.0,GENERAL,BJP,Lotus,85883,397.0,86280,40.77851613,263158.0
Maharashtra,221,Nevasa,3 KARBHARI VISHNU UDAGE,MALE,52.0,GENERAL,APoI,Pen Drive,2046,0.0,2046,0.967000974,263158.0
Maharashtra,221,Nevasa,4 Matkar Shashikant Bhagwat,MALE,46.0,GENERAL,VBA,Gas Cylinder,1208,6.0,1214,0.573772816,263158.0
Maharashtra,221,Nevasa,5 Vishal Vasantrao Gadakh,MALE,39.0,GENERAL,IND,Batsman,981,0.0,981,0.463650027,263158.0
Maharashtra,221,Nevasa,6 Dnyandev,MALE,72.0,GENERAL,IND,Television,919,0.0,919,0.434346967,263158.0
Maharashtra,221,Nevasa,7 Golhar Ramnath Gahininath,MALE,53.0,GENERAL,IND,Road Roller,492,1.0,493,0.233006588,263158.0
Maharashtra,221,Nevasa,8 Vishwas Poulas Vairagar,MALE,40.0,SC,BSP,Elephant,433,3.0,436,0.206066679,263158.0
Maharashtra,221,Nevasa,9 Karbhari Ramchandra Dhadge,MALE,55.0,GENERAL,RSSDP,Battery torch,364,0.0,364,0.172037319,263158.0
Maharashtra,221,Nevasa,10 Laxmi Tukaram Gadakh,FEMALE,59.0,GENERAL,IND,Pressure Cooker,308,11.0,319,0.150768969,263158.0
Maharashtra,221,Nevasa,12 Bhausaheb Shivram Jagdale,MALE,47.0,SC,IND,Crane,313,0.0,313,0.147933189,263158.0
Maharashtra,221,Nevasa,13 Sachin Ramdas Gavhane,MALE,35.0,GENERAL,MNS,Railway Engine,267,1.0,268,0.126664839,263158.0
Maharashtra,221,Nevasa,14 Deshmukh Vitthal Vishnu,MALE,25.0,GENERAL,IND,Almirah,177,0.0,177,0.083655509,263158.0
Maharashtra,221,Nevasa,15 Rajendra Eknath Nimbalkar,MALE,50.0,GENERAL,IND,Auto- Rickshaw,161,0.0,161,0.076093429,263158.0
Maharashtra,221,Nevasa,16 Ramdas Maruti Najan,MALE,57.0,GENERAL,IND,Cup & Saucer,138,0.0,138,0.06522294,263158.0
Maharashtra,221,Nevasa,17 Machhindra Deorao Mungse,MALE,33.0,GENERAL,IND,Kettle,119,0.0,119,0.05624297,263158.0
Maharashtra,221,Nevasa,18 Rajubai Kalyan Bhosale,FEMALE,70.0,ST,IND,Tractor Chalata Kissan,95,0.0,95,0.04489985,263158.0
Maharashtra,222,Shevgaon ,1 Monica Rajeev Rajale,FEMALE,47.0,GENERAL,BJP,Lotus,111356,1153.0,112509,49.72597654,341873.0
Maharashtra,222,Shevgaon ,2 Adv. Dhakne Prataprao Babanrao,MALE,50.0,GENERAL,NCP,Clock,97076,1139.0,98215,43.40840987,341873.0
Maharashtra,222,Shevgaon ,3 Chavan Kisan Jagannath,MALE,44.0,ST,VBA,Gas Cylinder,9574,25.0,9599,4.242501923,341873.0
Maharashtra,222,Shevgaon ,5 Subhash Trimbak Sable,MALE,46.0,SC,BSP,Elephant,1122,2.0,1124,0.496778014,341873.0
Maharashtra,222,Shevgaon ,6 Sandeep Gorakshanath Shelar,MALE,28.0,SC,IND,Camera,1112,0.0,1112,0.491474335,341873.0
Maharashtra,222,Shevgaon ,7 Vitthal Pandurang Wagh,MALE,45.0,GENERAL,IND,Stool,489,0.0,489,0.216124955,341873.0
Maharashtra,222,Shevgaon ,8 Batade Dhiraj Motilal,MALE,32.0,SC,RTORP,Helicopter,364,0.0,364,0.160878289,341873.0
Maharashtra,222,Shevgaon ,9 Shinde Sadashiv Satvaji,MALE,76.0,GENERAL,IND,Spanner,347,1.0,348,0.153806716,341873.0
Maharashtra,222,Shevgaon ,10 Kamruddin Dagdu Shaikh,MALE,42.0,GENERAL,IND,Road Roller,312,0.0,312,0.137895677,341873.0
Maharashtra,223,Rahuri,1 PRAJAKT PRASADRAO TANPURE,MALE,44.0,GENERAL,NCP,Clock,108273,961.0,109234,54.31392828,292663.0
Maharashtra,223,Rahuri,2 KARDILE SHIVAJI BHANUDAS,MALE,61.0,GENERAL,BJP,Lotus,85061,847.0,85908,42.71564669,292663.0
Maharashtra,223,Rahuri,4 LAMBE SURESH ALIAS SURYABHAN DATTATRAY,MALE,47.0,GENERAL,IND,Cup & Saucer,1545,7.0,1552,0.771693948,292663.0
Maharashtra,223,Rahuri,5 KARDILE RAJENDRA DADASAHEB,MALE,38.0,GENERAL,IND,Helicopter,873,1.0,874,0.434575071,292663.0
Maharashtra,223,Rahuri,6 TANPURE RAOSAHEB RADHUJI,MALE,58.0,GENERAL,IND,Road Roller,562,3.0,565,0.280932397,292663.0
Maharashtra,223,Rahuri,7 VINAYAK REVNANATH KORDE,MALE,38.0,GENERAL,IND,Auto- Rickshaw,543,3.0,546,0.271485113,292663.0
Maharashtra,223,Rahuri,8 CHANDRAKANT ALIAS SANJAY PRABHAKAR SANSARE,MALE,33.0,GENERAL,IND,Bat,535,10.0,545,0.270987888,292663.0
Maharashtra,224,Parner,1 Nilesh Dnyandev Lanke,MALE,39.0,GENERAL,NCP,Clock,138570,1393.0,139963,61.69684734,322054.0
Maharashtra,224,Parner,2 Auti Vijayrao Bhaskarrao,MALE,62.0,GENERAL,SHS,Bow and Arrow,79336,789.0,80125,35.31976232,322054.0
Maharashtra,224,Parner,3 Eng. D. R. Shendage,MALE,50.0,GENERAL,VBA,Gas Cylinder,2485,14.0,2499,1.101579857,322054.0
Maharashtra,224,Parner,5 Sathe Jitendra Mamata,MALE,32.0,SC,BSP,Elephant,1014,5.0,1019,0.449183623,322054.0
Maharashtra,224,Parner,6 Prasad Bapu Khamkar,MALE,29.0,GENERAL,JP,Haldhar Within Wheel (Chakra Haldhar),951,10.0,961,0.423616744,322054.0
Maharashtra,224,Parner,7 Bhausaheb Madhav Khedekar,MALE,36.0,GENERAL,IND,Cup & Saucer,805,5.0,810,0.357054695,322054.0
Maharashtra,225,Ahmednagar City,1 Sangram Arunkaka Jagtap,MALE,35.0,GENERAL,NCP,Clock,80494,723.0,81217,47.73230836,289629.0
Maharashtra,225,Ahmednagar City,2 Anil Bhaiyya Ramkisan Rathod,MALE,69.0,GENERAL,SHS,Bow and Arrow,69554,524.0,70078,41.18577029,289629.0
Maharashtra,225,Ahmednagar City,3 Asif Sultan,MALE,42.0,GENERAL,AIMIM,Kite,6852,17.0,6869,4.037002427,289629.0
Maharashtra,225,Ahmednagar City,4 Chhindam Shripad Shankar,MALE,38.0,GENERAL,BSP,Elephant,2907,16.0,2923,1.717885878,289629.0
Maharashtra,225,Ahmednagar City,5 Kiran Gulabrao Kale,MALE,34.0,GENERAL,VBA,Gas Cylinder,2850,31.0,2881,1.693201921,289629.0
Maharashtra,225,Ahmednagar City,7 Bahirnath Tukaram Wakale,MALE,43.0,GENERAL,CPI,Ears of Corn And Sickle,1039,7.0,1046,0.614748077,289629.0
Maharashtra,225,Ahmednagar City,8 Santosh Namdev Wakale Patil,MALE,25.0,GENERAL,MNS,Railway Engine,943,9.0,952,0.55950303,289629.0
Maharashtra,225,Ahmednagar City,9 Sandip Laxman Sakat,MALE,39.0,SC,IND,Plastering Trowel,661,0.0,661,0.388478469,289629.0
Maharashtra,225,Ahmednagar City,10 Darekar Shridhar Jakhuji,MALE,64.0,GENERAL,IND,Cup & Saucer,272,0.0,272,0.159858008,289629.0
Maharashtra,225,Ahmednagar City,11 Pratik Arvind Barse,MALE,45.0,GENERAL,IND,Sewing Machine,220,3.0,223,0.131060058,289629.0
Maharashtra,225,Ahmednagar City,12 Sachin Babanrao Rathod,MALE,37.0,GENERAL,IND,Triangle,167,0.0,167,0.098148115,289629.0
